packet_id	decision	realized_unique_tokens	blocker	review_note
v07-exact-6aecad17260dbf25	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-076e387b8a871923	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-31df6a812b03bcc2	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-8736ff054b27ee5d	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-0df99848b656acd6	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-c35e58ea30c0645f	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-f8ee702b94fda4d1	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-6416f15ddefdef7d	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-01aca0c6105873a6	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4b2c97a0922b95d3	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-59127960c62b6b1b	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-dfdfb17449326484	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-ee0b9df41c86b053	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-495493c11b5f10e3	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-abe55a86762163e1	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-347d45429b954501	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-c560358998f126d2	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ec70b29c45f37029	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-62c4a50c2ce01228	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-22a978c4b272cdf2	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-515fac77a61f6663	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-07aa197f193209db	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-964d61fab8b077e9	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-8ad4abdc30ec1ec1	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4cb1794687f75c2a	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ed9df2cac818b399	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-60519b934a7b0300	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-026e6dc7b26d171d	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e5b34b5b12b2db1e	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e6bc9ce8510a291b	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-5a57974fe2ecd408	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-22e4a3b2896e9b38	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-b3cad8b7f79d03e5	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-604f1cfc765e6bcb	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d59ef2bb3b2e2018	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9407823555417c9d	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-fd8791e6e827650d	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b27c7498342bf5b9	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-7f6c317dca6cb6a4	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-533a4bd24c6b7b96	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d90e6102c35c1e0d	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-01bc9d8bd6cb1e43	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-e28cd3342dfa3e1b	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-76b8243ace25ec24	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9f8c3bec060b17e9	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-610194ba0896686a	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-ed8f4542dcef878a	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-86e5e00c6ef98df3	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-2504537d1e989950	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-c64b662e573bd5aa	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b9299c8a631a9231	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-733328a8e7e4a2c0	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-301e51f180f063c5	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-437524ec0f7e508d	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-f675709fb352c737	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-ed5a709aa74dbfa0	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-710981b0be1fd7e4	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-acbc66703bebc3ad	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-7a9afc1a2fbc7058	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-645a39b631f2e448	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-2fedc92076dc65c1	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-63732d4d9f7fe8e5	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-3f50d9e4c26a56b0	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-b451c1b91f9072bd	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-812274bb14b9f9c7	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-2a106e2e06ace13e	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-9361b17329cc02b1	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-c25ac36e95b0cc34	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-c4eaafb0f9425842	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-17194145222a2b4d	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-398a7c0750faaa6f	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-8a02876186fefd33	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-d1bd080f01b4f754	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-90fcac28a5eb2423	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-a16e28aa98d9eb0a	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-8926c6ed60714f64	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-84d0b890dcad5cc8	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-491ebad268a7efa7	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-4146a9b0421c6031	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-02b036b065c041cd	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-cd1b830506e8b85a	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-489f4d4ecba8b911	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-73fbaa79ac34163b	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-c0ff7ed4ddcead81	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-87db92cb62eb04fc	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-0a35bc32f756c5d3	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-60b5c1905371b1c0	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-b5a5ec7df7672cfc	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-03d8ff2ce1fe5ab1	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-ffdb964035a88741	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-5037ddeacdd39a62	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-110d860af379a845	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-996ebb5196d9901a	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-43038957161cdd80	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-878af485b3e02287	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f2f6fbd6f2bb5aa0	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-f2f4f347c67836ef	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-31bf810e22cbb7e5	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-60894d3f0d773673	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-21e3901b11299215	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-719ae736da55bcb6	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-70cc71a8f1472482	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-2eef00aabf799442	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-88a4dcaa1d28f71d	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-8470540db5bfd963	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-3da635c806e56bea	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-7c413721e83fa4e6	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-b8e3aaf53998b663	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-0ecf16cbb5d7c225	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-7b1759b66c0f61ab	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a39d79bd1ae1a498	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-a48133c2764dbfa2	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-79fc03150d893466	deferred	0	dedicated-abbreviation-registry-required	The marked surface must be reviewed through the typed abbreviation registry with an independently supported expansion and mark-order restrictions; it is not admitted as an ordinary exact form.
v07-exact-8c8b879f53626845	admitted	0		Manual review confirmed lexical and semantic continuity, the bounded source-typed cell, exact NFC Synodal source spelling, and a passage-disjoint held-out witness. Admission is limited to this exact surface-cell pair.
v07-exact-8f52a0888d6a7940	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-9deb9611a60ae508	rejected	0	false-lexical-or-cell-alignment	Manual comparison of the source identity and cell with the target contexts found a homograph, wrong sense, or wrong inflectional cell; this proposal must not license runtime analysis.
v07-exact-3853d0baf880a011	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-05d7738a78f4f5b9	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-11d518f571ec41b2	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-e09b0015c240bfc8	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-816f8a2a66d43c67	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-1835c6173a0d425f	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-475495906302416e	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-22fdb79fc537131e	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-faec799bb9239cd3	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-2194acc87798df0e	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
v07-exact-eb3c8175dcc1a13d	deferred	0	target-passages-contain-multiple-proper-name-identities	The source morphology is compatible with more than one proper name, while the sampled target passages are mixed; member-specific target witnesses must be aligned before admission.
